id,name,type,frameType,description,level,atk,def,race,attribute,archetype
34456146,Sage of Benevolence - Ciela,Effect Monster,effect,"(This card is always treated as a ""Sky Striker"" card.)  You can discard 1 Spell; Special Summon this card from your hand. You can banish 1 Spell from your GY; give control of this card to your opponent  and if you do  Special Summon 1 ""Sky Striker Ace"" monster from your GY. If this card is destroyed by battle or card effect and sent to the GY: You can target 1 of your banished ""Sky Striker"" Spells; add it to your hand. You can only use each effect of ""Sage of Benevolence - Ciela"" once per turn.",6,2200,1000,Machine,WATER,Sky Striker
26669055,Sage of Silence,Effect Monster,effect,If this card destroys an opponent's monster by battle  your opponent cannot activate Spell Cards during the next turn.,4,1400,1000,Spellcaster,LIGHT,
62054060,Sage of Stillness,Effect Monster,effect,If this card destroys an opponent's monster by battle  your opponent cannot activate Trap Cards during the next turn.,4,1400,1000,Spellcaster,LIGHT,
96795312,Sage of Strength - Akash,Effect Monster,effect,"(This card is always treated as a ""Sky Striker"" card.)  You can discard 1 Spell; Special Summon this card from your hand. If a Link Monster(s) you control would be destroyed by battle or card effect  you can banish 1 Spell from your GY instead. If this card is destroyed by battle or card effect and sent to the GY: You can target 1 of your banished ""Sky Striker"" Spells; add it to your hand. You can only use each effect of ""Sage of Strength - Akash"" once per turn.",5,2400,200,Machine,FIRE,Sky Striker
22790910,Sage of Wisdom - Himmel,Effect Monster,effect,"(This card is always treated as a ""Sky Striker"" card.)  You can discard 1 Spell; Special Summon this card from your hand. When your opponent activates a card or effect that targets a Link Monster(s) you control (Quick Effect): You can banish 2 Spells from your GY; negate that effect. If this card is destroyed by battle or card effect and sent to the GY: You can target 1 of your banished ""Sky Striker"" Spells; add it to your hand. You can only use each effect of ""Sage of Wisdom - Himmel"" once per turn.",5,500,2500,Machine,EARTH,Sky Striker
8240199,Sage with Eyes of Blue,Tuner Monster,effect,"When this card is Normal Summoned: You can add 1 Level 1 LIGHT Tuner from your Deck to your hand  except ""Sage with Eyes of Blue"". You can discard this card  then target 1 Effect Monster you control; send it to the GY  and if you do  Special Summon 1 ""Blue-Eyes"" monster from your Deck. You can only use this effect of ""Sage with Eyes of Blue"" once per turn.",1,0,1500,Spellcaster,LIGHT,Blue-Eyes
13604200,Sage's Stone,Spell Card,spell,"If you control a face-up ""Dark Magician Girl"": Special Summon 1 ""Dark Magician"" from your hand or Deck.",,,,Normal,,Dark Magician
66602787,Saggi the Dark Clown,Normal Monster,normal,This clown appears from nowhere and executes very strange moves to avoid enemy attacks.,3,600,1500,Spellcaster,DARK,
93738004,"Sagitta, Maverick Fur Hire",Effect Monster,effect,"If this card is Special Summoned: You can inflict 500 damage to your opponent for each monster ""Fur Hire"" you control with a different name  except ""Sagitta  Maverick Fur Hire"". You can only use this effect of ""Sagitta  Maverick Fur Hire"" once per turn. Your opponent cannot target monsters ""Fur Hire"" you control with card effects  except this one.",5,1200,2400,Winged Beast,WIND,Fur Hire
15130912,Saion the Vaylantz Archer,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  During your Main Phase: You can Special Summon this card to your Main Monster Zone in its same column  also you cannot Special Summon non-""Vaylantz"" monsters for the rest of this turn  except from the Extra Deck. You can only use this effect of ""Saion the Vaylantz Archer"" once per turn. [ Monster Effect ]  If you control this Special Summoned card: You can target 1 Effect Monster on the field; toss a coin and if the result is heads  negate its effects  or if the result is tails  halve its ATK. If this card in the Monster Zone moves to another Monster Zone: You can target 1 card on the field; toss a coin and if the result is heads  destroy it  or if the result is tails  return it to the hand. You can only use each effect of ""Saion the Vaylantz Archer"" once per turn.",4,1100,1100,Spellcaster,WATER,Vaylantz
67972302,Sakitama,Spirit Monster,effect,"Cannot be Special Summoned. Once per turn  during the End Phase  if this card was Normal Summoned or flipped face-up this turn: Return this card to the hand. You can only use each of the following effects of ""Sakitama"" once per turn. You can reveal this card in your hand; immediately after this effect resolves  Normal Summon 1 Spirit monster from your hand. If this card is Tributed: Target 1 Spirit monster in your GY; add it to your hand.",4,400,900,Fairy,LIGHT,
56120475,Sakuretsu Armor,Trap Card,trap,When an opponent's monster declares an attack: Target the attacking monster; destroy that target.,,,,Normal,,
32268901,Salamandra,Spell Card,spell,Equip only to a FIRE monster. It gains 700 ATK.,,,,Equip,,
60303245,Salamangreat Almiraj,Link Monster,link,"1 Normal Summoned monster with 1000 or less ATK  (Quick Effect): You can Tribute this card  then target 1 monster you control; it cannot be destroyed by your opponent's card effects this turn. When a Normal Summoned monster you control is destroyed by battle  while this card is in your GY: You can Special Summon this card. You can only use this effect of ""Salamangreat Almiraj"" once per turn.",,0,,Cyberse,FIRE,Salamangreat
14812471,Salamangreat Balelynx,Link Monster,link,"1 Level 4 or lower Cyberse monster  If this card is Link Summoned: You can add 1 ""Salamangreat Sanctuary"" from your Deck to your hand. If a ""Salamangreat"" card(s) you control would be destroyed by battle or card effect  you can banish this card from your GY instead. You can only use each effect of ""Salamangreat Balelynx"" once per turn.",,500,,Cyberse,FIRE,Salamangreat
25166510,Salamangreat Beat Bison,Effect Monster,effect,"If you have 3 or more ""Salamangreat"" monsters in your GY: You can Special Summon this card from your hand in Defense Position. You can target FIRE Link Monsters in your GY  up to the number of face-up cards your opponent controls; return them to the Extra Deck  then  you can negate the effects of face-up cards your opponent controls until the end of this turn  up to the number of cards you returned. You can only use each effect of ""Salamangreat Beat Bison"" once per turn.",8,2800,1000,Cyberse,FIRE,Salamangreat
9608555,Salamangreat Blaze Dragon,XYZ Monster,xyz,"2 Level 4 monsters  If this card would be destroyed by battle or card effect  detach 1 material from this card instead. During the Battle Phase  if this card has no material (Quick Effect): You can Special Summon from your Extra Deck  1 ""Salamangreat"" Xyz Monster by using this face-up card you control as material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) You can only use this effect of ""Salamangreat Blaze Dragon"" once per turn. If this card is Xyz Summoned using ""Salamangreat Blaze Dragon"" as material: You can destroy 1 monster your opponent controls.",4,2300,1200,Cyberse,FIRE,Salamangreat
28534130,Salamangreat Burning Shell,Spell Card,spell,"Special Summon 1 ""Salamangreat"" monster from your hand  but negate its effects  then  immediately after this effect resolves  Link Summon 1 ""Salamangreat"" Link Monster using materials you control  including the Summoned monster. This turn  that Link Summoned monster cannot attack or activate its effects. During your Main Phase: You can banish this card from your GY  then target 1 ""Salamangreat"" Link Monster in your GY; return it to the Extra Deck. You can only activate 1 ""Salamangreat Burning Shell"" per turn.",,,,Quick-Play,,Salamangreat
10140443,Salamangreat Burst Gryphon,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  You can target 1 Level 7 or lower FIRE monster in your GY; Special Summon it  and if you do  reduce this card's Level by that monster's original Level  also you cannot Special Summon monsters for the rest of this turn  except FIRE monsters. If this card is Synchro Summoned using ""Salamangreat Burst Gryphon"" as material: You can activate this effect; during the next Standby Phase  Special Summon 1 monster from your GY. You can only use each effect of ""Salamangreat Burst Gryphon"" once per turn.",8,2800,2000,Cyberse,FIRE,Salamangreat
83533296,Salamangreat Charge,Spell Card,spell,"Activate 1 of these effects;  ● Target 3 of your FIRE monsters that are banished and/or in your GY; shuffle 2 of the 3 into the Deck  and if you do  Special Summon the remaining monster  but for the rest of this turn  its effects are negated  also it cannot attack.  ● If you control a FIRE Ritual  Fusion  Synchro  Xyz  or Link Monster(s) whose current ATK is different from its original ATK: You can target 1 card on the field; destroy it.  You can only activate 1 ""Salamangreat Charge"" per turn.",,,,Quick-Play,,Salamangreat
52155219,Salamangreat Circle,Spell Card,spell,"Activate 1 of these effects.  ● Add 1 ""Salamangreat"" monster from your Deck to your hand.  ● Target 1 ""Salamangreat"" Link Monster you control that was Link Summoned using a monster with its same name as material; that Link Monster is unaffected by monster effects this turn  except its own.  You can only activate 1 ""Salamangreat Circle"" per turn.",,,,Quick-Play,,Salamangreat
88540324,Salamangreat Claw,Spell Card,spell,"Equip only to a ""Salamangreat"" monster. The equipped monster cannot be destroyed by battle or card effects  and if it attacks a Defense Position monster  inflict piercing battle damage to your opponent. If the equipped monster is a ""Salamangreat"" Link Monster you control that was Link Summoned using a monster with its same name as material  during each Battle Phase it can make attacks on monsters up to its Link Rating. You can only control 1 ""Salamangreat Claw"".",,,,Equip,,Salamangreat
71861848,Salamangreat Coyote,Effect Monster,effect,"During the End Phase  if this card is in the GY because it was sent there as Link Material this turn: You can activate 1 of the following effects.  ● Target 1 ""Salamangreat"" monster in your GY  except ""Salamangreat Coyote""; Special Summon it in Defense Position.  ● Target 1 ""Salamangreat"" card in your GY  except ""Salamangreat Coyote""; add it to your hand.  You can only use this effect of ""Salamangreat Coyote"" once per turn.",3,1000,200,Cyberse,FIRE,Salamangreat
16313112,Salamangreat Emerald Eagle,Ritual Effect Monster,ritual,"You can Ritual Summon this card with ""Rise of the Salamangreat"". When this card is Ritual Summoned using ""Salamangreat Emerald Eagle"" you control: You can destroy all Special Summoned monsters your opponent controls. Once per turn: You can Tribute 1 ""Salamangreat"" Link Monster; this turn  this card gains this effect.  ● At the start of the Damage Step  if this card battles an opponent's monster: Destroy that opponent's monster  and if you do  inflict damage to your opponent equal to that monster's original ATK.",8,2800,2000,Cyberse,FIRE,Salamangreat
20618081,Salamangreat Falco,Effect Monster,effect,"If this card is sent to the GY: You can target 1 ""Salamangreat"" Spell/Trap in your GY; Set that target to your field. If this card is in your GY: You can target 1 ""Salamangreat"" monster you control  except ""Salamangreat Falco""; return that monster to the hand  and if you do  Special Summon this card. You can only use 1 ""Salamangreat Falco"" effect per turn  and only once that turn.",4,1200,1600,Cyberse,FIRE,Salamangreat
49094491,Salamangreat Fennec,Effect Monster,effect,"If a Cyberse monster(s) you control that was Special Summoned from the Extra Deck is destroyed by battle or an opponent's card effect: You can Special Summon this card from the GY (if it was there when the monster was destroyed) or hand (even if not)  but banish it when it leaves the field. If this card is sent to the GY as material for the Link Summon of a Link-2 or higher Cyberse Link Monster: You can add 1 ""Salamangreat"" Normal Spell from your Deck to your hand. You can only use each effect of ""Salamangreat Fennec"" once per turn.",3,1600,200,Cyberse,FIRE,Salamangreat
89662401,Salamangreat Fowl,Effect Monster,effect,"If a ""Salamangreat"" monster(s)  except ""Salamangreat Fowl"" is Normal or Special Summoned to your field (except during the Damage Step): You can Special Summon this card from your hand. You can only use this effect of ""Salamangreat Fowl"" once per turn. You can send 1 ""Salamangreat"" card from your hand or face-up field to the GY  then target 1 Set Spell/Trap your opponent controls; that Set card cannot be activated this turn.",4,1800,200,Cyberse,FIRE,Salamangreat
86962245,Salamangreat Foxer,Effect Monster,effect,"If you have 3 or more ""Salamangreat"" monsters in your GY: You can send this card from your hand to the GY  then target 1 ""Salamangreat"" Link Monster in your GY and 1 card in your opponent's Spell & Trap Zone; return that targeted monster from your GY to the Extra Deck  and if you do  destroy the targeted card on the field. If a card(s) in your opponent's Spell & Trap Zone is destroyed and sent to the GY  while this card is in your GY (except during the Damage Step): You can Special Summon this card in Defense Position. You can only use 1 ""Salamangreat Foxer"" effect per turn  and only once that turn.",3,1200,1000,Cyberse,FIRE,Salamangreat
94620082,Salamangreat Foxy,Effect Monster,effect,"When this card is Normal Summoned: You can excavate the top 3 cards of your Deck  and if you do  you can add 1 excavated ""Salamangreat"" card to your hand  also shuffle the rest into the Deck. If this card is in your GY  and a face-up Spell/Trap is on the field: You can discard 1 ""Salamangreat"" card; Special Summon this card  then you can destroy 1 face-up Spell/Trap on the field. You can only use 1 ""Salamangreat Foxy"" effect per turn  and only once that turn.",3,1000,1200,Cyberse,FIRE,Salamangreat
26889158,Salamangreat Gazelle,Effect Monster,effect,"If a ""Salamangreat"" monster is sent to your GY  except ""Salamangreat Gazelle"" (except during the Damage Step): You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can send 1 ""Salamangreat"" card from your Deck to the GY  except ""Salamangreat Gazelle"". You can only use each effect of ""Salamangreat Gazelle"" once per turn.",3,1500,1000,Cyberse,FIRE,Salamangreat
20788863,Salamangreat Gift,Trap Card,trap,"You can discard 1 ""Salamangreat"" monster; send 1 ""Salamangreat"" monster from your Deck to the GY  then draw 1 card. If you control a ""Salamangreat"" Link Monster that was Link Summoned using a monster with its same name as material: You can discard 1 ""Salamangreat"" monster; draw 2 cards. You can only use 1 ""Salamangreat Gift"" effect per turn  and only once that turn.",,,,Continuous,,Salamangreat
41463181,Salamangreat Heatleo,Link Monster,link,"2+ FIRE Effect Monsters  If this card is Link Summoned: You can target 1 card in your opponent's Spell & Trap Zone; shuffle it into the Deck. Once per turn  during your Main Phase  if this card was Link Summoned using ""Salamangreat Heatleo"" as material: You can target 1 face-up monster on the field and 1 monster in your GY; the ATK of the first target becomes equal to the other target's  until the end of this turn.",,2300,,Cyberse,FIRE,Salamangreat
56003780,Salamangreat Jack Jaguar,Effect Monster,effect,"If this card attacks a Defense Position monster  inflict piercing battle damage. If you control a ""Salamangreat"" Link Monster  while this card is in your GY: You can target 1 ""Salamangreat"" monster in your GY  except ""Salamangreat Jack Jaguar""; shuffle that target into the Deck  and if you do  Special Summon this card to your zone your ""Salamangreat"" Link Monster points to. You can only use this effect of ""Salamangreat Jack Jaguar"" once per turn.",4,1800,1200,Cyberse,FIRE,Salamangreat
67225377,Salamangreat Meer,Effect Monster,effect,"If this card is added to your hand  except by drawing it for your normal draw: You can reveal this card; Special Summon it from your hand. If this card is in your hand: You can discard 1 other ""Salamangreat"" card; Special Summon this card from your hand. You can only use each effect of ""Salamangreat Meer"" once per turn.",2,800,600,Cyberse,FIRE,Salamangreat
87327776,Salamangreat Miragestallio,XYZ Monster,xyz,"2 Level 3 monsters  You can detach 1 material from this card; Special Summon 1 ""Salamangreat"" monster from your Deck in Defense Position  also you cannot activate monster effects for the rest of this turn  except FIRE monsters. If this Xyz Summoned card is sent to the GY as material for the Link Summon of a ""Salamangreat"" monster: You can target 1 monster on the field; return it to the hand. You can only use each effect of ""Salamangreat Miragestallio"" once per turn.",3,2000,900,Cyberse,FIRE,Salamangreat
89484053,Salamangreat Mole,Effect Monster,effect,"During your Main Phase  if you Link Summoned this turn: You can Special Summon this card from your hand to your zone a Link Monster points to. If you control no monsters: You can banish this card from your GY  then target 5 ""Salamangreat"" cards in your GY; shuffle them into the Deck  then draw 2 cards. You can only use each effect of ""Salamangreat Mole"" once per turn.",1,0,0,Cyberse,FIRE,Salamangreat
11962031,Salamangreat of Fire,Effect Monster,effect,"If this card is Normal or Special Summoned: You can add 1 Level 4 or lower ""Salamangreat"" monster from your Deck to your hand  except ""Salamangreat of Fire""  also you cannot Special Summon monsters for the rest of this turn  except FIRE monsters. At the start of the Damage Step  if a Cyberse monster you control battles: You can banish this card from your GY; destroy that monster you control. You can only use each effect of ""Salamangreat of Fire"" once per turn.",2,800,800,Cyberse,FIRE,Salamangreat
59577547,Salamangreat Parro,Effect Monster,effect,"When an opponent's monster declares an attack: You can Special Summon this card from your hand  in Attack Position. If this card is Special Summoned: You can target 1 ""Salamangreat"" monster in your GY; this card's ATK becomes that target's. You can Tribute this card; gain 2000 LP. You can only use this effect of ""Salamangreat Parro"" once per turn.",5,2000,1000,Cyberse,FIRE,Salamangreat
31313405,Salamangreat Pyro Phoenix,Link Monster,link,"2+ FIRE Effect Monsters  If this card is Link Summoned using ""Salamangreat Pyro Phoenix"" as material: You can destroy all cards your opponent controls. You can only use each of the following effects of ""Salamangreat Pyro Phoenix"" once per turn.  ● You can target 1 Link Monster in your opponent's GY; Special Summon it to your opponent's field.  ● If a Link Monster(s) is Special Summoned to your opponent's field (except during the Damage Step): You can target 1 of those monsters; inflict damage to your opponent equal to that monster's original ATK.",,2800,,Cyberse,FIRE,Salamangreat
53490455,Salamangreat Raccoon,Effect Monster,effect,"When your ""Salamangreat"" monster is targeted for an attack by an opponent's monster: You can send this card from your hand to the GY  then target those 2 monsters that would battle; gain LP equal to the ATK of that opponent's monster  also your targeted monster cannot be destroyed by battle this turn. When your ""Salamangreat"" monster destroys an opponent's monster by battle and sends it to the GY  while this card is in your GY: You can add this card to your hand. You can only use this effect of ""Salamangreat Raccoon"" once per turn.",1,400,800,Cyberse,FIRE,Salamangreat
14934922,Salamangreat Rage,Trap Card,trap,"Activate 1 of these effects.  ● Send 1 ""Salamangreat"" monster from your hand or face-up field to the GY  then target 1 card on the field; destroy it.  ● Target 1 ""Salamangreat"" Link Monster you control that was Link Summoned using a monster with its same name as material; destroy cards your opponent controls  up to that monster's Link Rating.  You can only activate 1 ""Salamangreat Rage"" per turn.",,,,Normal,,Salamangreat
57134592,Salamangreat Raging Phoenix,Link Monster,link,"2+ FIRE Effect Monsters  If this card is Link Summoned using ""Salamangreat Raging Phoenix"" as material: You can add 1 ""Salamangreat"" card from your Deck to your hand. If a face-up FIRE monster(s) you control is destroyed by battle or card effect while this card is in your GY: You can target 1 of those monsters; Special Summon this card  and if you do  this card gains ATK equal to that monster's ATK. You can only use each effect of ""Salamangreat Raging Phoenix"" once per turn.",,2800,,Cyberse,FIRE,Salamangreat
83554231,Salamangreat Recureance,Spell Card,spell,"Target 2 ""Salamangreat"" monsters in your GY with different names; add them to your hand. If this Set card is destroyed by card effect and sent to the GY: You can add 1 ""Salamangreat"" Spell/Trap from your Deck to your hand  except ""Salamangreat Recureance"". You can only use each effect of ""Salamangreat Recureance"" once per turn.",,,,Normal,,Salamangreat
19027895,Salamangreat Revive,Trap Card,trap,"Target 1 FIRE monster in your GY; Special Summon it. You can banish this card from your GY  then target 1 ""Salamangreat"" monster you control and 1 monster in your GY with the same name; shuffle that monster from the GY into the Deck  and if you do  that monster you control gains ATK equal to its original ATK until the end of this turn. You can only use each effect of ""Salamangreat Revive"" once per turn.",,,,Normal,,Salamangreat
51339637,Salamangreat Roar,Trap Card,trap,"When a Spell/Trap Card  or monster effect  is activated while you control a ""Salamangreat"" Link Monster: Negate the activation  and if you do  destroy that card. While this card is in the GY  if a ""Salamangreat"" Link Monster is Link Summoned to your field using a monster with its same name as material: You can Set this card  but banish it when it leaves the field. You can only use 1 ""Salamangreat Roar"" effect per turn  and only once that turn.",,,,Counter,,Salamangreat
1295111,Salamangreat Sanctuary,Spell Card,spell,"If you Link Summon a ""Salamangreat"" Link Monster  you can use 1 ""Salamangreat"" Link Monster you control with its same name as the entire material. During damage calculation  if your monster battles: You can pay 1000 LP  then target 1 Link Monster you control; make its ATK 0  and if you do  gain LP equal to its original ATK. You can only use each effect of ""Salamangreat Sanctuary"" once per turn.",,,,Field,,Salamangreat
52277807,Salamangreat Spinny,Effect Monster,effect,"If you control a ""Salamangreat"" card: You can discard this card  then target 1 face-up monster on the field; it gains 500 ATK until the end of this turn. If you control a ""Salamangreat"" monster other than ""Salamangreat Spinny"" and this card is in your GY: You can Special Summon this card  but banish it when it leaves the field. You can only use each effect of ""Salamangreat Spinny"" once per turn.",3,1000,1500,Cyberse,FIRE,Salamangreat
87871125,Salamangreat Sunlight Wolf,Link Monster,link,"2 FIRE Effect Monsters  If a monster(s) is Normal or Special Summoned to the zone(s) this card points to (except during the Damage Step): You can add 1 FIRE monster from your GY to your hand  but for the rest of this turn  you cannot Normal Summon/Set or Special Summon monsters with the added monster's name. During your Main Phase  if you control this card that was Link Summoned using ""Salamangreat Sunlight Wolf"" as material: You can add 1 ""Salamangreat"" Spell/Trap from your GY to your hand. You can only use each effect of ""Salamangreat Sunlight Wolf"" once per turn.",,1800,,Cyberse,FIRE,Salamangreat
84755744,Salamangreat Tiger,Tuner Monster,effect,"You can discard 1 other ""Salamangreat"" card; Special Summon this card from your hand. You can only use this effect of ""Salamangreat Tiger"" once per turn. If this card you control would be used as Synchro Material for a FIRE monster  you can treat it as a non-Tuner. Once per turn: You can increase or decrease this card's Level by 1.",5,2000,500,Cyberse,FIRE,Salamangreat
54529134,Salamangreat Transcendence,Spell Card,spell,"Target 1 ""Salamangreat"" Link Monster you control; Special Summon 1 ""Salamangreat"" Link Monster with the same name from your Extra Deck  using that monster you control as the entire material. (This is treated as a Link Summon.) You can only activate 1 ""Salamangreat Transcendence"" per turn.",,,,Quick-Play,,Salamangreat
37261776,Salamangreat Violet Chimera,Fusion Monster,fusion,"1 ""Salamangreat"" monster + 1 Link Monster  If this card is Fusion Summoned: You can make this card gain ATK equal to half the combined original ATK of the materials used to Summon it  until the end of this turn. Once per battle  during damage calculation  if this monster battles a monster whose current ATK is different from its original ATK (Quick Effect): You can double this card's ATK during damage calculation only. If this card that was Fusion Summoned using ""Salamangreat Violet Chimera"" as material battles a monster  that monster's ATK becomes 0 during damage calculation only.",8,2800,2000,Cyberse,FIRE,Salamangreat
57357130,Salamangreat Weasel,Tuner Monster,effect,"If you have 2 or more ""Salamangreat"" monsters in your GY: You can Special Summon this card from your hand. If a ""Salamangreat"" Ritual  Fusion  Synchro  Xyz  or Link Monster(s) is Special Summoned to your field  while this card is in your GY (except during the Damage Step): You can target 1 other ""Salamangreat"" monster in your GY; place this card on the bottom of your Deck  and if you do  Special Summon that monster to your opponent's field  then draw 1 card. You can only use each effect of ""Salamangreat Weasel"" once per turn.",3,700,1400,Cyberse,FIRE,Salamangreat
13173832,Salamangreat Wolvie,Effect Monster,effect,"A monster that was Link Summoned using this card as material cannot be destroyed by battle or card effect for the rest of that turn. You can only use 1 of the following effects of ""Salamangreat Wolvie"" per turn  and only once that turn.  ● If this card is Special Summoned from the GY: You can target 1 FIRE monster in your GY; add it to your hand.  ● If this card is added from your GY to your hand by an effect: You can reveal this card  then target 1 FIRE monster in your GY; add it to your hand.",4,1700,1000,Cyberse,FIRE,Salamangreat
44161893,Salamangreat Zebroid X,Effect Monster,effect,"While this card is in your GY  if a ""Salamangreat"" Link Monster you control leaves the field because of an opponent's card effect (except during the Damage Step): You can Special Summon 2 Level 4 ""Salamangreat"" monsters from your GY  including this card  but negate their effects  and if you do  immediately after this effect resolves  Xyz Summon 1 ""Salamangreat"" Xyz Monster  using only those 2 monsters. You can only use this effect of ""Salamangreat Zebroid X"" once per turn. An Xyz Monster that was Summoned using this card on the field as material gains this effect.  ● This card gains 300 ATK for each material attached to it.",4,1500,100,Cyberse,FIRE,Salamangreat
64964750,Sales Ban,Spell Card,spell,"Declare 1 card name; for the rest of this turn  your opponent cannot activate cards  or the effects of cards  with the same original name as that declared card. The same restrictions apply to you  but for the rest of this Duel instead of just this turn. You can only activate 1 ""Sales Ban"" per turn.",,,,Normal,,
2971446,Sales Pitch,Trap Card,trap,"If your opponent adds a card(s) from the Deck to their hand  except by drawing them  by their card effect: Reveal 1 card from your Deck  and add it to your hand  but you cannot activate cards  or the effects of cards  with that name for the rest of this turn. You can only activate 1 ""Sales Pitch"" per turn.",,,,Normal,,
96947648,Salvage,Spell Card,spell,Target 2 WATER monsters with 1500 or less ATK in your Graveyard; add those targets to your hand.,,,,Normal,,
41705642,Salvage Warrior,Effect Monster,effect,When this card is Tribute Summoned  you can Special Summon 1 Tuner monster from your hand or Graveyard.,5,1900,1600,Warrior,WATER,
62306203,Salvagent Driver,Effect Monster,effect,"If a Cyberse Link Monster you control is destroyed by an opponent's card effect while this card is in your hand or GY (except during the Damage Step): You can Special Summon this card. You can discard 1 Spell  then target 1 Cyberse monster in your GY; Special Summon it  but it cannot attack directly this turn. You can only use each effect of ""Salvagent Driver"" once per turn.",6,2200,2100,Cyberse,LIGHT,
44182827,Samsara,Spell Card,spell,Monster Cards Tributed for a Ritual Summon are returned to the owner's Deck instead of being sent to the Graveyard.,,,,Continuous,,
33750025,Samsara Dragon,Effect Monster,effect,"This card can be treated as 2 Tributes for the Tribute Summon of a Dragon monster. You can banish this card from your GY  then target 1 Level 5 or higher Dragon monster in your GY; add it to your hand  then immediately after this effect resolves  you can Tribute Summon it. You can only use this effect of ""Samsara Dragon"" once per turn.",1,0,0,Dragon,LIGHT,
72237166,Samsara Kaiser,Effect Monster,effect,When you Tribute Summon a monster by Tributing this card  return this card to your hand.,2,200,100,Warrior,EARTH,
5592689,Samsara Lotus,Effect Monster,effect,During your End Phase  if you control no Spell or Trap Cards  you can Special Summon this card from your Graveyard in face-up Attack Position. This card's controller takes 1000 damage during each of their Standby Phases.,1,0,0,Plant,DARK,
101203003,Samsara Regenerating Lotus,Effect Monster,effect,"You can Tribute this card; Special Summon 1 ""Yubel"" monster from your Deck. During your opponent's turn  when a monster effect is activated while you control a ""Yubel"" monster (Quick Effect): You can Tribute this card; that effect becomes ""Destroy 1 ""Yubel"" monster on the field"". During your End Phase  if you control ""Yubel"" and this card is in your GY: You can either add this card to your hand or Special Summon it. You can only use each effect of ""Samsara Regenerating Lotus"" once per turn.",1,0,0,Fiend,DARK,Relinquished
29143726,"Samsara, Dragon of Rebirth",Synchro Monster,synchro,"1 Tuner + 1 or more non-Tuner monsters If this card is destroyed by battle and sent to the Graveyard  or if this card you control is sent to your Graveyard by an opponent's card effect: You can target 1 monster in either player's Graveyard  except ""Samsara  Dragon of Rebirth""; Special Summon it. You can only use this effect of ""Samsara  Dragon of Rebirth"" once per turn.",5,100,2600,Dragon,DARK,
93124273,Samurai Cavalry of Reptier,Pendulum Effect Monster,effect_pendulum,At the start of the Damage Step  if this card attacks an opponent's face-up monster that is not a Pendulum Monster: You can destroy that monster.,4,1800,1200,Dinosaur,EARTH,
40509732,Samurai Destroyer,Synchro Monster,synchro,1 Tuner + 1+ non-Tuner monsters  If this card battles an opponent's monster  your opponent cannot activate cards or effects until the end of the Damage Step  also that opponent's monster has its effects negated during the Battle Phase only. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can target 1 Machine monster in your GY; Special Summon it.,7,2600,1400,Machine,EARTH,
64926005,Samurai of the Ice Barrier,Effect Monster,effect,When this face-up Attack Position card is changed to face-up Defense Position: Destroy this card  and if you do  draw 1 card.,4,1800,1500,Warrior,WATER,Ice Barrier
68989981,Samurai Skull,Effect Monster,effect,"When this card is Normal Summoned: You can send 1 Zombie monster from your Deck to the GY. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 1 Level 4 or lower Zombie monster from your Deck  except ""Samurai Skull"".",4,1700,0,Zombie,DARK,
14344682,Samurai Sword Baron,Effect Monster,effect,Once per turn  you can select 1 Defense Position monster your opponent controls. Change it to face-up Attack Position.,4,1600,1200,Warrior,EARTH,
662853,Sanctity of Dragon,Link Monster,link,3+ Dragon Effect Monsters Must be Link Summoned. If this Extra Linked card attacks your opponent directly and reduces their LP to 0  you win the Match.,,3000,,Dragon,LIGHT,
50593156,Sand Gambler,Effect Monster,effect,Toss a coin 3 times. If all 3 results are Heads  destroy all monsters on your opponent's side of the field. If all 3 results are Tails  destroy all monsters on your side of the field. You can only activate this effect once per turn  during your Main Phase.,3,300,1600,Spellcaster,LIGHT,
73648243,Sand Moth,Effect Monster,effect,When this face-down Defense Position card is destroyed and sent to the Graveyard  except by battle  switch the original ATK and DEF of this card and Special Summon it.,4,1000,2000,Rock,EARTH,
73051941,Sand Stone,Normal Monster,normal,Appears from underground and attacks with long  snake-like tentacles.,5,1300,1600,Rock,EARTH,
33015627,"Sandaion, the Timelord",Effect Monster,effect,"Cannot be Special Summoned from the Deck. You can only control 1 ""Sandaion  the Timelord"". If only your opponent controls a monster  you can Normal Summon this card without Tributing. Cannot be destroyed by battle or card effects. Neither player takes battle damage from attacks involving this card. At the end of the Battle Phase  if this card battled: Inflict 2000 damage to your opponent. Once per turn  during your Standby Phase: Shuffle this card into the Deck.",10,4000,4000,Fairy,LIGHT,Timelord
25955164,Sanga of the Thunder,Effect Monster,effect,During damage calculation in your opponent's turn  if this card is being attacked: You can target the attacking monster; make that target's ATK 0 during damage calculation only (this is a Quick Effect). This effect can only be used once while this card is face-up on the field.,7,2600,2200,Thunder,LIGHT,
26202165,Sangan,Effect Monster,effect,"If this card is sent from the field to the GY: Add 1 monster with 1500 or less ATK from your Deck to your hand  but you cannot activate cards  or the effects of cards  with that name for the rest of this turn. You can only use this effect of ""Sangan"" once per turn.",3,1000,600,Fiend,DARK,
